,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
315723,ft myers / SW florida,25000,1935.0,ford,excellent,8 cylinders,gas,10000.0,clean,automatic,rwd,mid-size,pickup,blue
315726,ft myers / SW florida,17900,2014.0,cadillac,like new,6 cylinders,gas,43000.0,clean,automatic,fwd,full-size,sedan,silver
315727,ft myers / SW florida,3200,2008.0,pontiac,good,6 cylinders,gas,133000.0,clean,automatic,fwd,full-size,sedan,brown
315728,ft myers / SW florida,14900,2010.0,volkswagen,excellent,4 cylinders,gas,44637.0,clean,automatic,fwd,sub-compact,convertible,blue
315777,ft myers / SW florida,5950,2009.0,toyota,excellent,4 cylinders,gas,92800.0,clean,automatic,fwd,mid-size,sedan,custom
315778,ft myers / SW florida,1300,1992.0,lincoln,fair,8 cylinders,gas,100.0,clean,automatic,4wd,full-size,sedan,white
315848,ft myers / SW florida,6950,2005.0,lexus,excellent,6 cylinders,gas,101000.0,clean,automatic,fwd,mid-size,sedan,black
315863,ft myers / SW florida,5000,2003.0,chevrolet,good,8 cylinders,gas,226000.0,clean,automatic,4wd,full-size,pickup,red
315865,ft myers / SW florida,3000,2008.0,lincoln,good,6 cylinders,gas,127000.0,clean,automatic,fwd,mid-size,sedan,black
315868,ft myers / SW florida,16000,2006.0,chevrolet,good,8 cylinders,diesel,130000.0,clean,automatic,rwd,full-size,truck,white
315869,ft myers / SW florida,1000,2007.0,ford,fair,6 cylinders,gas,230000.0,rebuilt,automatic,fwd,full-size,SUV,black
315881,ft myers / SW florida,17800,2012.0,ford,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
315888,ft myers / SW florida,28000,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
315894,ft myers / SW florida,33900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
315958,ft myers / SW florida,9495,2017.0,ford,excellent,4 cylinders,gas,50374.0,clean,automatic,fwd,compact,sedan,white
316012,ft myers / SW florida,11950,2010.0,honda,excellent,6 cylinders,gas,81700.0,clean,automatic,fwd,full-size,SUV,black
316015,ft myers / SW florida,17900,2018.0,chevrolet,like new,4 cylinders,gas,22000.0,clean,automatic,fwd,full-size,SUV,silver
316019,ft myers / SW florida,107850,2016.0,mercedes-benz,like new,8 cylinders,gas,21875.0,clean,automatic,4wd,full-size,SUV,yellow
316022,ft myers / SW florida,4900,2006.0,chevrolet,good,6 cylinders,gas,174841.0,clean,automatic,4wd,mid-size,SUV,blue
316028,ft myers / SW florida,1700,1994.0,bmw,fair,4 cylinders,gas,183000.0,clean,automatic,rwd,compact,sedan,white
316029,ft myers / SW florida,10500,2012.0,toyota,excellent,4 cylinders,gas,19900.0,lien,automatic,fwd,compact,hatchback,silver
316035,ft myers / SW florida,11977,2010.0,ford,good,8 cylinders,gas,119274.0,clean,automatic,rwd,full-size,van,white
316063,ft myers / SW florida,10977,2012.0,ford,good,8 cylinders,gas,130278.0,clean,automatic,rwd,full-size,van,white
316072,ft myers / SW florida,38900,2018.0,ford,excellent,6 cylinders,gas,24329.0,clean,automatic,4wd,mid-size,truck,blue
316081,ft myers / SW florida,8250,2012.0,honda,excellent,4 cylinders,gas,142000.0,clean,automatic,fwd,full-size,SUV,black
316088,ft myers / SW florida,5800,2012.0,volkswagen,like new,5 cylinders,gas,98000.0,clean,automatic,fwd,mid-size,sedan,white
316136,ft myers / SW florida,16798,2015.0,chevrolet,like new,4 cylinders,gas,71318.0,clean,automatic,rwd,mid-size,truck,white
316140,ft myers / SW florida,25900,2017.0,audi,excellent,4 cylinders,gas,21528.0,clean,automatic,fwd,compact,SUV,black
316141,ft myers / SW florida,13900,2005.0,chevrolet,good,8 cylinders,diesel,191793.0,clean,automatic,4wd,full-size,pickup,white
316221,ft myers / SW florida,3950,2003.0,toyota,excellent,4 cylinders,gas,11200.0,clean,automatic,fwd,mid-size,sedan,silver
316317,ft myers / SW florida,9000,2013.0,infiniti,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,full-size,sedan,black
316378,ft myers / SW florida,13000,2013.0,bmw,excellent,4 cylinders,gas,67909.0,lien,automatic,4wd,mid-size,sedan,blue
316386,ft myers / SW florida,2500,2008.0,saturn,good,6 cylinders,gas,156123.0,clean,automatic,fwd,sub-compact,SUV,black
316390,ft myers / SW florida,11500,2011.0,audi,excellent,6 cylinders,gas,122500.0,clean,automatic,4wd,mid-size,SUV,blue
316415,ft myers / SW florida,14998,2017.0,hyundai,like new,4 cylinders,gas,74888.0,clean,automatic,fwd,mid-size,sedan,red
316558,ft myers / SW florida,12500,2011.0,toyota,excellent,4 cylinders,gas,84000.0,clean,automatic,fwd,compact,SUV,red
316570,ft myers / SW florida,2000,2003.0,mercury,good,4 cylinders,gas,96538.0,clean,automatic,fwd,mid-size,wagon,white
316575,ft myers / SW florida,6500,2011.0,honda,good,4 cylinders,gas,81000.0,clean,automatic,fwd,compact,sedan,blue
316610,ft myers / SW florida,10500,2009.0,pontiac,excellent,8 cylinders,gas,170000.0,rebuilt,automatic,rwd,full-size,sedan,silver
316620,ft myers / SW florida,5900,1995.0,lexus,excellent,8 cylinders,gas,138000.0,clean,automatic,rwd,mid-size,coupe,white
316625,ft myers / SW florida,53900,2019.0,gmc,excellent,8 cylinders,gas,23364.0,clean,automatic,rwd,full-size,SUV,silver
316639,ft myers / SW florida,7900,2002.0,toyota,excellent,6 cylinders,gas,224000.0,clean,automatic,rwd,mid-size,pickup,silver
316664,ft myers / SW florida,2750,2007.0,mazda,fair,4 cylinders,gas,190000.0,clean,automatic,fwd,compact,sedan,grey
316781,ft myers / SW florida,75900,2020.0,cadillac,excellent,8 cylinders,gas,8556.0,clean,automatic,4wd,full-size,SUV,black
316972,ft myers / SW florida,4950,2008.0,chrysler,excellent,6 cylinders,gas,117500.0,clean,automatic,fwd,mid-size,convertible,red
317000,ft myers / SW florida,5500,2003.0,mercedes-benz,like new,8 cylinders,gas,47843.0,clean,automatic,rwd,mid-size,sedan,silver
317004,ft myers / SW florida,13500,2007.0,mercedes-benz,like new,8 cylinders,gas,57942.0,clean,automatic,rwd,full-size,sedan,grey
317034,ft myers / SW florida,14900,2017.0,honda,like new,4 cylinders,gas,69.0,clean,automatic,fwd,mid-size,SUV,grey
317040,ft myers / SW florida,8900,2010.0,acura,good,6 cylinders,gas,92000.0,clean,automatic,fwd,full-size,sedan,red
317098,ft myers / SW florida,6900,1996.0,chevrolet,good,6 cylinders,gas,91450.0,clean,automatic,rwd,full-size,pickup,blue
317183,gainesville,9600,2012.0,honda,good,4 cylinders,gas,64200.0,clean,automatic,fwd,compact,coupe,silver
317184,gainesville,2600,2005.0,saturn,good,4 cylinders,gas,163000.0,clean,automatic,4wd,mid-size,SUV,silver
317217,gainesville,4500,2001.0,acura,excellent,6 cylinders,gas,123345.0,clean,automatic,fwd,mid-size,coupe,white
317233,gainesville,4995,2009.0,kia,excellent,4 cylinders,gas,93065.0,clean,automatic,fwd,mid-size,wagon,white
317235,gainesville,15995,2013.0,lincoln,excellent,8 cylinders,gas,135608.0,clean,automatic,rwd,full-size,SUV,red
317237,gainesville,9995,2013.0,mazda,excellent,4 cylinders,gas,120970.0,clean,automatic,fwd,full-size,SUV,black
317246,gainesville,7200,2010.0,toyota,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,full-size,sedan,grey
317247,gainesville,19500,2019.0,jeep,like new,4 cylinders,gas,17400.0,clean,automatic,4wd,mid-size,SUV,black
317254,heartland florida,14800,2006.0,ram,excellent,8 cylinders,gas,180556.0,clean,automatic,4wd,full-size,pickup,white
317272,heartland florida,6500,1974.0,volkswagen,good,4 cylinders,gas,88000.0,clean,manual,rwd,compact,coupe,blue
317273,heartland florida,7800,2005.0,lexus,excellent,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,sedan,black
317274,heartland florida,13900,2005.0,chevrolet,good,8 cylinders,diesel,191793.0,clean,automatic,4wd,full-size,pickup,white
317339,jacksonville,28950,2014.0,chevrolet,excellent,8 cylinders,gas,85383.0,clean,automatic,4wd,full-size,truck,black
317360,jacksonville,1,2009.0,nissan,excellent,4 cylinders,gas,135202.0,clean,automatic,fwd,mid-size,coupe,custom
317362,jacksonville,1,2015.0,kia,excellent,4 cylinders,gas,97151.0,clean,automatic,fwd,mid-size,coupe,silver
317363,jacksonville,34950,2019.0,chevrolet,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white
317367,jacksonville,17395,2011.0,ram,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown
317368,jacksonville,30950,2014.0,chevrolet,excellent,8 cylinders,gas,118200.0,clean,automatic,4wd,full-size,truck,silver
317369,jacksonville,14450,2008.0,chevrolet,good,8 cylinders,gas,158000.0,clean,automatic,4wd,full-size,truck,white
317381,jacksonville,1,2006.0,hyundai,excellent,4 cylinders,gas,105850.0,clean,automatic,fwd,mid-size,SUV,red
317383,jacksonville,1,2007.0,toyota,excellent,4 cylinders,gas,63779.0,clean,automatic,fwd,mid-size,coupe,custom
317385,jacksonville,1,2006.0,chevrolet,excellent,6 cylinders,gas,97496.0,clean,automatic,rwd,full-size,SUV,grey
317386,jacksonville,38450,2018.0,chevrolet,excellent,8 cylinders,gas,32364.0,clean,automatic,4wd,full-size,truck,brown
317391,jacksonville,3000,2005.0,dodge,good,8 cylinders,gas,202000.0,clean,automatic,fwd,full-size,SUV,black
317401,jacksonville,1,2010.0,chevrolet,excellent,4 cylinders,gas,97496.0,clean,automatic,fwd,mid-size,coupe,red
317425,jacksonville,8500,2014.0,kia,excellent,4 cylinders,gas,112000.0,clean,automatic,4wd,mid-size,SUV,silver
317439,jacksonville,7900,2008.0,ram,like new,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,truck,black
317440,jacksonville,2500,2005.0,chrysler,good,4 cylinders,gas,159000.0,clean,automatic,fwd,mid-size,convertible,brown
317441,jacksonville,2500,2000.0,cadillac,excellent,8 cylinders,gas,154000.0,clean,automatic,fwd,full-size,sedan,red
317451,jacksonville,3500,2006.0,nissan,good,4 cylinders,gas,180280.0,clean,automatic,fwd,full-size,sedan,red
317454,jacksonville,8900,2010.0,toyota,excellent,4 cylinders,hybrid,96128.0,clean,automatic,fwd,full-size,hatchback,grey
317457,jacksonville,9500,1996.0,ford,excellent,8 cylinders,diesel,234144.0,clean,manual,rwd,full-size,truck,white
317458,jacksonville,4300,2006.0,cadillac,good,6 cylinders,gas,133200.0,clean,automatic,rwd,full-size,sedan,grey
317461,jacksonville,1,2004.0,lexus,excellent,6 cylinders,gas,157489.0,clean,automatic,fwd,mid-size,coupe,black
317465,jacksonville,1,2012.0,chevrolet,excellent,4 cylinders,gas,109091.0,clean,automatic,fwd,mid-size,coupe,blue
317476,jacksonville,1,2008.0,honda,excellent,4 cylinders,gas,103556.0,clean,automatic,fwd,mid-size,coupe,blue
317487,jacksonville,52000,2020.0,chevrolet,like new,8 cylinders,gas,4200.0,lien,automatic,4wd,full-size,truck,grey
317491,jacksonville,20900,2008.0,ford,excellent,8 cylinders,diesel,127724.0,clean,automatic,4wd,full-size,truck,white
317494,jacksonville,103999,2016.0,mercedes-benz,excellent,12 cylinders,gas,34232.0,clean,automatic,4wd,full-size,SUV,white
317495,jacksonville,11900,2011.0,audi,excellent,4 cylinders,gas,116030.0,clean,automatic,4wd,full-size,SUV,blue
317497,jacksonville,11900,2013.0,nissan,excellent,6 cylinders,gas,114552.0,clean,automatic,fwd,full-size,SUV,blue
317499,jacksonville,14900,2012.0,bmw,excellent,6 cylinders,gas,124174.0,clean,automatic,rwd,full-size,sedan,black
317501,jacksonville,37999,2018.0,chevrolet,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black
317502,jacksonville,13900,2012.0,audi,excellent,4 cylinders,gas,116742.0,clean,automatic,4wd,full-size,coupe,black
317503,jacksonville,11900,2013.0,chevrolet,excellent,4 cylinders,gas,59511.0,clean,automatic,fwd,full-size,SUV,blue
317505,jacksonville,9900,2012.0,volvo,excellent,6 cylinders,gas,90376.0,clean,automatic,fwd,full-size,SUV,silver
317506,jacksonville,8699,2010.0,bmw,excellent,6 cylinders,gas,82380.0,clean,automatic,rwd,full-size,sedan,silver
317507,jacksonville,16900,2013.0,bmw,excellent,6 cylinders,gas,99573.0,clean,automatic,4wd,full-size,sedan,grey
317508,jacksonville,9699,2013.0,volkswagen,excellent,4 cylinders,gas,74305.0,clean,automatic,fwd,full-size,coupe,black
317512,jacksonville,7499,2010.0,volvo,excellent,6 cylinders,gas,112145.0,clean,automatic,fwd,full-size,sedan,black
317516,jacksonville,15900,2014.0,infiniti,excellent,6 cylinders,gas,98921.0,clean,automatic,rwd,full-size,SUV,black
317519,jacksonville,11900,2011.0,chevrolet,excellent,6 cylinders,gas,105347.0,clean,automatic,rwd,full-size,coupe,red
317520,jacksonville,25999,2019.0,dodge,excellent,6 cylinders,gas,17560.0,clean,automatic,rwd,mid-size,coupe,black
317521,jacksonville,9900,2014.0,mini,excellent,3 cylinders,gas,71007.0,clean,manual,fwd,compact,hatchback,black
317525,jacksonville,12500,2009.0,rover,excellent,8 cylinders,gas,93737.0,clean,automatic,4wd,full-size,SUV,black
317528,jacksonville,18900,2015.0,buick,excellent,6 cylinders,gas,103519.0,clean,automatic,fwd,full-size,SUV,grey
317530,jacksonville,17999,2012.0,nissan,excellent,8 cylinders,gas,43099.0,clean,automatic,rwd,full-size,SUV,black
317538,jacksonville,21900,2012.0,mercedes-benz,like new,6 cylinders,diesel,96121.0,clean,automatic,4wd,full-size,sedan,blue
317542,jacksonville,4700,2011.0,subaru,good,4 cylinders,gas,217000.0,clean,automatic,4wd,compact,wagon,silver
317551,jacksonville,11995,2014.0,honda,excellent,4 cylinders,gas,102139.0,clean,automatic,fwd,mid-size,SUV,black
317562,jacksonville,12500,2013.0,volkswagen,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue
317573,jacksonville,7990,2005.0,ford,excellent,8 cylinders,gas,178038.0,clean,automatic,4wd,full-size,truck,black
317579,jacksonville,8700,2012.0,chrysler,good,6 cylinders,gas,107200.0,clean,automatic,rwd,full-size,convertible,black
317589,jacksonville,13485,2014.0,toyota,like new,4 cylinders,hybrid,41584.0,clean,automatic,fwd,compact,hatchback,white
317595,jacksonville,2200,1992.0,mercedes-benz,good,8 cylinders,gas,158000.0,clean,automatic,rwd,compact,convertible,white
317599,jacksonville,36450,2016.0,chevrolet,like new,8 cylinders,gas,37263.0,clean,automatic,4wd,full-size,truck,red
317616,jacksonville,38495,2017.0,ford,like new,8 cylinders,gas,28000.0,clean,automatic,rwd,full-size,truck,black
317620,jacksonville,8300,2016.0,nissan,excellent,4 cylinders,gas,42000.0,rebuilt,automatic,fwd,compact,SUV,black
317630,jacksonville,3400,2011.0,ford,good,4 cylinders,gas,165867.0,clean,automatic,fwd,mid-size,sedan,grey
317650,jacksonville,600,2006.0,chevrolet,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom
317652,jacksonville,600,2006.0,chevrolet,good,6 cylinders,gas,263.0,clean,automatic,4wd,mid-size,SUV,custom
317699,jacksonville,3998,2004.0,nissan,good,6 cylinders,gas,163000.0,clean,automatic,fwd,mid-size,sedan,black
317700,jacksonville,6300,2005.0,toyota,excellent,6 cylinders,gas,121850.0,clean,automatic,fwd,mid-size,sedan,white
317718,jacksonville,4800,2011.0,chevrolet,good,4 cylinders,gas,180000.0,clean,automatic,fwd,mid-size,sedan,grey
317725,jacksonville,14500,2017.0,dodge,excellent,4 cylinders,gas,37270.0,clean,automatic,fwd,mid-size,SUV,black
317727,jacksonville,5500,2006.0,ford,fair,8 cylinders,gas,158206.0,clean,automatic,rwd,full-size,van,white
317739,jacksonville,17800,2012.0,ford,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
317742,jacksonville,4750,2006.0,mercedes-benz,good,6 cylinders,gas,153000.0,clean,automatic,rwd,mid-size,coupe,silver
317743,jacksonville,5900,2007.0,toyota,excellent,4 cylinders,hybrid,159155.0,clean,automatic,fwd,full-size,hatchback,grey
317756,jacksonville,28000,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
317768,jacksonville,27500,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
317769,jacksonville,33900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
317774,jacksonville,7800,2005.0,lexus,excellent,8 cylinders,gas,165000.0,clean,automatic,rwd,full-size,sedan,black
317788,jacksonville,11900,2008.0,mercedes-benz,excellent,8 cylinders,gas,129508.0,clean,automatic,4wd,full-size,SUV,blue
317796,jacksonville,7999,2008.0,honda,excellent,6 cylinders,gas,156000.0,clean,automatic,4wd,full-size,SUV,black
317808,jacksonville,22990,2008.0,ford,good,8 cylinders,gas,48474.0,clean,automatic,rwd,full-size,truck,white
317809,jacksonville,15990,2008.0,ford,good,8 cylinders,gas,143633.0,clean,automatic,rwd,full-size,truck,white
317812,jacksonville,14990,2008.0,ford,good,8 cylinders,gas,109026.0,clean,automatic,rwd,full-size,truck,white
317813,jacksonville,34990,2013.0,ford,good,8 cylinders,diesel,52065.0,clean,automatic,rwd,full-size,truck,white
317814,jacksonville,9990,2005.0,chevrolet,good,6 cylinders,gas,51365.0,clean,automatic,rwd,mid-size,van,white
317815,jacksonville,15990,2012.0,ford,good,8 cylinders,gas,67820.0,clean,automatic,rwd,full-size,truck,white
317831,jacksonville,4800,2002.0,ford,good,8 cylinders,gas,219000.0,clean,automatic,rwd,full-size,SUV,black
317833,jacksonville,9999,2007.0,lexus,excellent,8 cylinders,gas,128000.0,clean,automatic,rwd,full-size,sedan,white
317835,jacksonville,20990,2012.0,toyota,excellent,8 cylinders,gas,179900.0,clean,automatic,4wd,full-size,pickup,silver
317863,jacksonville,2650,2002.0,mitsubishi,excellent,6 cylinders,gas,193000.0,clean,automatic,fwd,mid-size,SUV,silver
317865,jacksonville,3995,2008.0,kia,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,mid-size,SUV,white
317875,jacksonville,1,2014.0,ford,excellent,10 cylinders,gas,43688.0,clean,other,4wd,mid-size,coupe,green
317876,jacksonville,1,2012.0,infiniti,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black
317878,jacksonville,1,2017.0,chevrolet,excellent,10 cylinders,gas,36507.0,clean,other,4wd,mid-size,coupe,grey
317883,jacksonville,1,2015.0,dodge,excellent,6 cylinders,gas,45244.0,clean,automatic,4wd,mid-size,coupe,black
317884,jacksonville,1,2016.0,chevrolet,excellent,6 cylinders,gas,36638.0,clean,other,rwd,mid-size,coupe,custom
317885,jacksonville,1,2018.0,jaguar,excellent,10 cylinders,gas,36225.0,clean,other,4wd,compact,sedan,silver
317887,jacksonville,1,2017.0,subaru,excellent,4 cylinders,gas,33934.0,clean,automatic,rwd,mid-size,coupe,grey
317888,jacksonville,1,2018.0,dodge,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey
317891,jacksonville,1,2015.0,lexus,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white
317987,jacksonville,8950,2002.0,jeep,like new,6 cylinders,gas,171277.0,clean,manual,4wd,mid-size,SUV,white
318001,jacksonville,4995,2009.0,kia,excellent,4 cylinders,gas,93065.0,clean,automatic,fwd,mid-size,wagon,white
318002,jacksonville,15995,2013.0,lincoln,excellent,8 cylinders,gas,135608.0,clean,automatic,rwd,full-size,SUV,red
318008,jacksonville,9995,2013.0,mazda,excellent,4 cylinders,gas,120970.0,clean,automatic,fwd,full-size,SUV,black
318093,jacksonville,6300,2008.0,bmw,good,6 cylinders,gas,157300.0,clean,automatic,4wd,full-size,SUV,grey
318100,jacksonville,9900,2011.0,bmw,excellent,6 cylinders,gas,116570.0,clean,automatic,rwd,full-size,sedan,silver
318106,jacksonville,9900,2012.0,honda,excellent,4 cylinders,gas,86398.0,clean,automatic,fwd,full-size,sedan,grey
318107,jacksonville,19900,2013.0,ford,excellent,6 cylinders,gas,186671.0,clean,automatic,4wd,full-size,truck,white
318108,jacksonville,16900,2013.0,gmc,excellent,8 cylinders,gas,109089.0,clean,automatic,rwd,full-size,SUV,silver
