,Unnamed: 0,X,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,mileage,manufacturer_luxury,manufacturer_normal,condition_excellent,condition_fair,condition_good,condition_like new,condition_new,condition_salvage,cylinders_3 cylinders,cylinders_4 cylinders,cylinders_5 cylinders,cylinders_6 cylinders,cylinders_8 cylinders,cylinders_10 cylinders,cylinders_12 cylinders,cylinders_other,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,title_status_clean,title_status_lien,title_status_missing,title_status_parts only,title_status_rebuilt,title_status_salvage,transmission_automatic,transmission_manual,transmission_other,drive_4wd,drive_fwd,drive_rwd,size_compact,size_full-size,size_mid-size,size_sub-compact,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_SUV,type_truck,type_van,type_wagon,paint_color_black,paint_color_blue,paint_color_brown,paint_color_custom,paint_color_green,paint_color_grey,paint_color_orange,paint_color_purple,paint_color_red,paint_color_silver,paint_color_white,paint_color_yellow,mileage_average,mileage_high,mileage_low,mileage_vh,log_price
551,552,551,1,5,luxury,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white,very-high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
552,553,552,1,1,luxury,excellent,10 cylinders,electric,18759.0,clean,other,rwd,compact,sedan,custom,high,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
553,554,553,1,3,normal,excellent,10 cylinders,gas,44178.0,clean,manual,4wd,mid-size,coupe,grey,high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
554,555,554,6999,8,normal,good,4 cylinders,gas,98593.0,clean,automatic,fwd,mid-size,sedan,black,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.85352256068954
555,556,555,4900,15,normal,excellent,6 cylinders,gas,143000.0,clean,automatic,fwd,full-size,mini-van,green,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.496990484098719
556,557,556,7000,13,normal,good,6 cylinders,gas,181000.0,clean,automatic,4wd,full-size,truck,white,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.853665428037448
557,558,557,5900,16,luxury,excellent,6 cylinders,gas,55000.0,clean,automatic,rwd,compact,convertible,silver,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.682707629893809
558,559,558,8400,8,normal,excellent,6 cylinders,gas,149403.0,clean,automatic,fwd,full-size,mini-van,blue,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.03598698483141
559,560,559,27500,2,normal,like new,6 cylinders,gas,865.0,lien,automatic,rwd,mid-size,coupe,purple,low,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.221941283654699
560,561,560,14800,3,normal,excellent,4 cylinders,gas,17.0,clean,automatic,fwd,full-size,sedan,brown,low,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.60238245975221
561,562,561,20800,15,normal,excellent,10 cylinders,gas,142000.0,clean,automatic,rwd,full-size,truck,red,very-high,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.94270826568941
562,563,562,9900,9,normal,excellent,6 cylinders,gas,157886.0,clean,automatic,4wd,full-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.200290036122679
563,564,563,3500,22,normal,excellent,6 cylinders,gas,150000.0,clean,automatic,rwd,full-size,sedan,white,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.160518247477501
564,565,564,7900,31,luxury,like new,8 cylinders,gas,99000.0,clean,automatic,rwd,full-size,sedan,silver,very-high,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.974618038455109
565,566,565,4550,6,normal,excellent,4 cylinders,gas,136.0,clean,automatic,fwd,full-size,sedan,silver,low,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.422882511945
566,567,566,2650,15,normal,good,6 cylinders,gas,135000.0,clean,automatic,fwd,mid-size,sedan,black,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.88231491898027
567,568,567,27000,55,normal,excellent,8 cylinders,gas,100000.0,clean,automatic,rwd,full-size,coupe,custom,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.2035921449865
568,569,568,11000,4,normal,like new,4 cylinders,gas,52000.0,rebuilt,automatic,fwd,full-size,sedan,white,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.30565055178051
569,570,569,7900,7,normal,good,4 cylinders,gas,130000.0,rebuilt,automatic,fwd,compact,coupe,blue,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.974618038455109
570,571,570,7500,7,normal,good,4 cylinders,gas,106565.0,rebuilt,automatic,fwd,compact,sedan,red,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.9226582995244
571,572,571,10000,9,luxury,excellent,other,diesel,149000.0,clean,automatic,fwd,full-size,sedan,black,very-high,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.21034037197618
572,573,572,15500,21,normal,good,8 cylinders,diesel,208025.0,clean,automatic,4wd,full-size,truck,black,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.648595302907339
573,574,573,4900,13,normal,good,4 cylinders,gas,208000.0,clean,automatic,fwd,compact,sedan,grey,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.496990484098719
574,575,574,250000,79,luxury,excellent,12 cylinders,gas,38.0,clean,manual,rwd,full-size,sedan,black,low,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.4292161968444
575,576,575,5500,24,normal,excellent,8 cylinders,gas,120690.0,clean,manual,fwd,full-size,other,red,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.61250337122056
576,577,576,7999,6,normal,good,4 cylinders,gas,91456.0,clean,automatic,fwd,mid-size,sedan,black,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.987071812848821
577,578,577,11990,10,normal,excellent,8 cylinders,gas,104828.0,clean,automatic,4wd,mid-size,coupe,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.391828248021561
578,579,578,15350,4,normal,like new,4 cylinders,gas,46400.0,clean,automatic,fwd,compact,sedan,white,high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.63887075301534
579,580,579,14500,17,normal,good,8 cylinders,gas,244583.0,clean,automatic,rwd,full-size,pickup,grey,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.58190392840867
580,581,580,28999,4,normal,excellent,8 cylinders,gas,87191.0,clean,automatic,4wd,full-size,truck,custom,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.2750166256154
581,582,581,18900,8,luxury,excellent,8 cylinders,gas,177707.0,clean,automatic,4wd,full-size,SUV,brown,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.84691720104773
582,583,582,23900,6,luxury,excellent,8 cylinders,gas,127835.0,clean,automatic,4wd,full-size,SUV,black,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0816337379196
583,584,583,16900,9,normal,excellent,8 cylinders,gas,89220.0,clean,automatic,4wd,full-size,SUV,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.73506890091116
584,585,584,0,10,normal,good,4 cylinders,gas,110000.0,clean,automatic,fwd,mid-size,sedan,blue,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
585,586,585,3400,16,normal,good,6 cylinders,gas,140000.0,clean,automatic,rwd,mid-size,sedan,white,very-high,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.13153071060425
586,587,586,8950,14,normal,excellent,4 cylinders,gas,85000.0,clean,manual,fwd,sub-compact,coupe,blue,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.099408811268901
587,588,587,5950,6,normal,excellent,4 cylinders,gas,85000.0,clean,automatic,fwd,mid-size,sedan,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.69114649853968
588,589,588,2950,14,normal,like new,6 cylinders,gas,117460.0,clean,automatic,rwd,compact,coupe,blue,very-high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.9895604493338706
589,590,589,795,6,normal,like new,4 cylinders,gas,64973.0,clean,automatic,fwd,compact,sedan,white,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.67834211465433
590,591,590,2100,13,normal,good,4 cylinders,gas,224000.0,clean,automatic,fwd,compact,sedan,red,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.64969262371151
591,592,591,11999,5,normal,excellent,4 cylinders,gas,70873.0,clean,automatic,fwd,full-size,sedan,grey,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.39257859196439
592,593,592,899,1,normal,like new,4 cylinders,gas,30721.0,clean,automatic,fwd,mid-size,sedan,white,high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.80128303447162
593,594,593,12999,4,normal,excellent,4 cylinders,gas,49454.0,clean,automatic,fwd,mid-size,hatchback,grey,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.47262771040802
594,595,594,899,2,normal,excellent,4 cylinders,gas,47318.0,clean,automatic,fwd,compact,sedan,black,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.80128303447162
595,596,595,11600,10,luxury,excellent,6 cylinders,diesel,148000.0,clean,automatic,4wd,full-size,SUV,black,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.35876037709446
596,597,596,2995,22,normal,excellent,4 cylinders,gas,112259.0,clean,automatic,4wd,mid-size,hatchback,white,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.00469951054955
597,598,597,14990,14,normal,good,8 cylinders,diesel,205182.0,clean,automatic,4wd,full-size,truck,blue,very-high,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.61513859109664
598,599,598,21999,1,normal,excellent,4 cylinders,gas,21855.0,clean,automatic,rwd,full-size,SUV,silver,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.998752276761909
599,600,599,34999,5,normal,excellent,8 cylinders,gas,40561.0,clean,automatic,4wd,full-size,SUV,custom,high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.463074768634801
600,601,600,12999,10,luxury,excellent,8 cylinders,gas,105000.0,clean,automatic,rwd,full-size,sedan,black,very-high,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.47262771040802
601,602,601,7950,5,normal,excellent,4 cylinders,gas,70000.0,clean,automatic,fwd,mid-size,sedan,silver,very-high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.980927207648381
602,603,602,4700,12,normal,excellent,4 cylinders,gas,172.0,clean,automatic,fwd,full-size,sedan,red,low,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.455317787698151
603,604,603,9700,8,luxury,excellent,6 cylinders,gas,81600.0,clean,automatic,4wd,compact,sedan,white,very-high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.179881164491471
604,605,604,12995,17,normal,excellent,8 cylinders,gas,59000.0,clean,automatic,rwd,full-size,SUV,white,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.47231994707559
605,606,605,13500,5,normal,like new,4 cylinders,hybrid,90000.0,clean,automatic,fwd,compact,other,blue,very-high,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.51044496442652
606,607,606,12000,6,normal,like new,6 cylinders,gas,18000.0,salvage,automatic,rwd,full-size,pickup,silver,high,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.39266192877014
607,608,607,9950,10,normal,excellent,6 cylinders,gas,115437.0,clean,automatic,fwd,full-size,van,custom,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.20532783015264
608,609,608,0,3,normal,excellent,4 cylinders,gas,24385.0,clean,automatic,fwd,compact,sedan,black,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
609,610,609,0,3,normal,excellent,4 cylinders,gas,12477.0,clean,automatic,fwd,compact,sedan,white,average,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
610,611,610,4995,7,normal,good,4 cylinders,gas,197000.0,clean,automatic,fwd,sub-compact,sedan,white,very-high,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.51619269108265
611,612,611,7288,13,normal,excellent,8 cylinders,gas,166000.0,clean,automatic,4wd,full-size,SUV,grey,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.893984438939789
612,613,612,12988,8,normal,excellent,6 cylinders,gas,131000.0,clean,automatic,4wd,full-size,SUV,brown,very-high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.47178113322274
613,614,613,17988,6,normal,excellent,8 cylinders,gas,129000.0,clean,automatic,4wd,full-size,truck,yellow,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.7974601478906
614,615,614,14988,13,normal,excellent,8 cylinders,gas,226611.0,clean,automatic,rwd,full-size,truck,black,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.615005159913581
615,616,615,14988,10,normal,excellent,8 cylinders,gas,199000.0,clean,automatic,4wd,full-size,pickup,blue,very-high,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.615005159913581
616,617,616,5900,11,normal,good,6 cylinders,gas,122.0,clean,automatic,4wd,mid-size,SUV,blue,low,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.682707629893809
617,618,617,0,3,normal,excellent,4 cylinders,gas,38703.0,clean,automatic,4wd,full-size,SUV,grey,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
618,619,618,0,3,normal,excellent,4 cylinders,gas,26333.0,clean,automatic,rwd,full-size,SUV,custom,high,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
