,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
1330,17999,5.0,normal,excellent,4 cylinders,gas,62009.0,clean,manual,rwd,mid-size,coupe,silver
1331,7900,31.0,luxury,like new,8 cylinders,gas,99000.0,clean,automatic,rwd,full-size,sedan,silver
1332,700,19.0,normal,salvage,6 cylinders,gas,75000.0,clean,automatic,rwd,mid-size,truck,red
1333,1900,17.0,luxury,good,6 cylinders,gas,124000.0,clean,automatic,fwd,mid-size,sedan,silver
1334,17499,3.0,normal,like new,4 cylinders,gas,76742.0,clean,automatic,fwd,full-size,SUV,silver
1335,8895,3.0,normal,like new,4 cylinders,gas,73464.0,clean,automatic,fwd,compact,sedan,white
1336,22499,3.0,normal,like new,4 cylinders,gas,14543.0,clean,automatic,fwd,mid-size,SUV,silver
1337,3500,10.0,normal,fair,4 cylinders,gas,191413.0,clean,automatic,fwd,mid-size,wagon,silver
1338,10250,14.0,luxury,like new,8 cylinders,gas,71000.0,clean,automatic,4wd,full-size,sedan,black
1339,5900,13.0,luxury,excellent,8 cylinders,gas,81000.0,clean,automatic,rwd,full-size,sedan,white
1340,8795,11.0,normal,excellent,6 cylinders,gas,138481.0,clean,automatic,fwd,full-size,other,white
1341,1500,20.0,normal,good,4 cylinders,gas,90000.0,missing,manual,fwd,sub-compact,hatchback,grey
1342,5950,11.0,normal,excellent,4 cylinders,gas,92800.0,clean,automatic,fwd,mid-size,sedan,custom
1343,31000,15.0,normal,excellent,8 cylinders,gas,11629.0,clean,manual,rwd,compact,coupe,green
1344,7950,7.0,normal,like new,4 cylinders,gas,99000.0,clean,automatic,rwd,full-size,sedan,silver
1345,6950,8.0,normal,like new,4 cylinders,gas,140000.0,clean,automatic,fwd,full-size,SUV,grey
1346,5500,12.0,normal,excellent,6 cylinders,gas,142000.0,clean,automatic,fwd,full-size,SUV,white
1347,3400,17.0,normal,excellent,6 cylinders,gas,152.0,clean,automatic,fwd,full-size,mini-van,red
1348,28900,42.0,normal,like new,8 cylinders,gas,96600.0,clean,automatic,rwd,full-size,coupe,blue
1349,11240,7.0,normal,excellent,5 cylinders,gas,49842.0,clean,automatic,fwd,mid-size,sedan,silver
1350,6200,14.0,normal,excellent,4 cylinders,gas,102.0,clean,automatic,fwd,full-size,SUV,silver
1351,12900,4.0,normal,like new,4 cylinders,gas,58000.0,clean,automatic,fwd,full-size,sedan,white
1352,19995,6.0,luxury,like new,6 cylinders,gas,20750.0,clean,automatic,rwd,mid-size,coupe,custom
1353,3300,18.0,luxury,excellent,4 cylinders,gas,159.0,clean,automatic,fwd,full-size,sedan,grey
1354,39900,4.0,luxury,excellent,4 cylinders,gas,7556.0,clean,automatic,4wd,sub-compact,convertible,black
1355,4499,16.0,normal,new,6 cylinders,gas,85000.0,clean,automatic,fwd,full-size,sedan,red
1356,7399,7.0,normal,like new,4 cylinders,gas,137000.0,clean,automatic,fwd,full-size,SUV,red
1357,8999,13.0,normal,excellent,4 cylinders,gas,72667.0,clean,automatic,rwd,compact,convertible,yellow
1358,12999,3.0,normal,excellent,6 cylinders,gas,84008.0,clean,automatic,rwd,full-size,pickup,white
1359,8500,6.0,normal,excellent,4 cylinders,gas,56838.0,clean,manual,fwd,full-size,sedan,black
1360,15000,9.0,luxury,like new,6 cylinders,gas,25792.0,clean,automatic,rwd,full-size,sedan,red
1361,15490,3.0,normal,excellent,6 cylinders,gas,117000.0,rebuilt,automatic,fwd,full-size,mini-van,white
1362,15490,3.0,normal,excellent,6 cylinders,gas,117000.0,rebuilt,automatic,fwd,full-size,mini-van,white
1363,1700,26.0,luxury,fair,4 cylinders,gas,183000.0,clean,automatic,rwd,compact,sedan,white
1364,8000,10.0,luxury,like new,6 cylinders,gas,129.0,clean,automatic,rwd,compact,sedan,black
1365,17900,7.0,normal,excellent,8 cylinders,gas,114971.0,clean,automatic,4wd,full-size,pickup,red
1366,7500,6.0,normal,good,4 cylinders,gas,107000.0,clean,automatic,fwd,compact,sedan,white
1367,1000,11.0,normal,fair,6 cylinders,gas,156250.0,clean,automatic,4wd,mid-size,SUV,red
1368,6888,5.0,normal,excellent,4 cylinders,gas,72128.0,clean,automatic,fwd,compact,coupe,orange
1369,19500,54.0,normal,excellent,8 cylinders,gas,500.0,clean,automatic,rwd,full-size,truck,yellow
1370,8977,12.0,normal,good,8 cylinders,gas,146047.0,clean,automatic,rwd,full-size,van,white
1371,5650,11.0,normal,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,compact,hatchback,blue
1372,16500,7.0,luxury,like new,4 cylinders,gas,55000.0,clean,automatic,rwd,full-size,SUV,custom
1373,3500,12.0,normal,good,6 cylinders,gas,138500.0,clean,automatic,fwd,mid-size,SUV,grey
1374,7999,11.0,luxury,excellent,6 cylinders,gas,116073.0,clean,automatic,fwd,full-size,SUV,silver
1375,8750,13.0,luxury,excellent,6 cylinders,gas,89798.0,clean,automatic,rwd,mid-size,SUV,white
1376,3800,17.0,normal,excellent,6 cylinders,gas,114000.0,clean,automatic,fwd,mid-size,mini-van,green
1377,33900,5.0,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
1378,18200,6.0,luxury,like new,6 cylinders,gas,43000.0,clean,automatic,fwd,full-size,sedan,silver
1379,7490,8.0,normal,excellent,4 cylinders,gas,103424.0,clean,manual,fwd,mid-size,sedan,grey
1380,7990,9.0,normal,excellent,4 cylinders,gas,103504.0,clean,automatic,fwd,mid-size,SUV,blue
1381,8990,5.0,normal,excellent,4 cylinders,gas,107426.0,clean,automatic,fwd,mid-size,sedan,black
1382,1,3.0,normal,excellent,4 cylinders,gas,67528.0,lien,automatic,fwd,compact,coupe,silver
1383,19995,6.0,luxury,like new,6 cylinders,gas,20750.0,clean,automatic,rwd,mid-size,coupe,custom
1384,11998,9.0,normal,excellent,8 cylinders,gas,122305.0,clean,automatic,rwd,full-size,SUV,grey
1385,10298,6.0,normal,excellent,6 cylinders,gas,112785.0,clean,automatic,fwd,mid-size,SUV,silver
1386,1,16.0,luxury,good,8 cylinders,gas,150000.0,clean,automatic,rwd,mid-size,sedan,black
1387,32500,50.0,normal,excellent,8 cylinders,gas,1000.0,clean,manual,rwd,full-size,pickup,red
1388,9995,15.0,normal,excellent,8 cylinders,gas,188653.0,clean,automatic,rwd,full-size,pickup,grey
1389,9000,16.0,normal,excellent,6 cylinders,gas,130000.0,clean,automatic,rwd,full-size,truck,green
1390,17900,7.0,normal,excellent,8 cylinders,gas,114971.0,clean,automatic,4wd,full-size,pickup,red
1391,11500,8.0,normal,good,6 cylinders,gas,163779.0,clean,automatic,fwd,full-size,mini-van,white
1392,1,55.0,normal,good,8 cylinders,gas,70.0,clean,automatic,rwd,full-size,pickup,orange
1393,4000,12.0,luxury,good,4 cylinders,gas,85750.0,clean,automatic,4wd,mid-size,convertible,blue
1394,35000,3.0,normal,excellent,6 cylinders,diesel,23000.0,clean,automatic,4wd,full-size,truck,white
1395,36000,0.0,normal,like new,6 cylinders,gas,1600.0,clean,automatic,4wd,mid-size,SUV,white
1396,5000,9.0,normal,excellent,4 cylinders,gas,97000.0,clean,automatic,fwd,compact,sedan,black
1397,4900,10.0,normal,excellent,4 cylinders,gas,173000.0,clean,automatic,fwd,compact,sedan,white
1398,4500,10.0,normal,good,6 cylinders,gas,167000.0,clean,automatic,fwd,mid-size,sedan,black
1399,4200,12.0,normal,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,sedan,red
1400,11998,5.0,normal,excellent,4 cylinders,gas,90000.0,clean,automatic,fwd,compact,hatchback,blue
1401,12950,9.0,normal,good,8 cylinders,gas,98450.0,clean,automatic,rwd,full-size,SUV,grey
1402,9900,7.0,normal,excellent,6 cylinders,gas,127272.0,clean,automatic,fwd,full-size,sedan,silver
1403,5200,15.0,normal,excellent,4 cylinders,gas,123000.0,clean,automatic,fwd,compact,coupe,white
1404,4900,12.0,normal,excellent,4 cylinders,hybrid,150000.0,clean,automatic,fwd,compact,sedan,white
1405,17495,8.0,normal,like new,6 cylinders,gas,178288.0,clean,automatic,4wd,full-size,pickup,red
1406,36795,3.0,normal,like new,8 cylinders,gas,28873.0,clean,automatic,4wd,full-size,pickup,black
1407,19950,11.0,normal,like new,8 cylinders,gas,94282.0,clean,automatic,4wd,full-size,pickup,red
1408,5999,11.0,luxury,excellent,6 cylinders,gas,135534.0,clean,automatic,rwd,mid-size,SUV,silver
1409,4200,8.0,normal,good,6 cylinders,gas,117123.0,clean,automatic,fwd,full-size,sedan,white
1410,4200,9.0,normal,good,6 cylinders,gas,113123.0,clean,automatic,fwd,full-size,sedan,white
1411,15900,8.0,normal,excellent,8 cylinders,gas,100757.0,clean,automatic,rwd,full-size,SUV,brown
1412,10588,5.0,normal,like new,4 cylinders,gas,138870.0,clean,automatic,fwd,compact,pickup,white
1413,5188,10.0,normal,good,4 cylinders,gas,271000.0,clean,automatic,fwd,compact,pickup,white
1414,2895,15.0,normal,good,6 cylinders,gas,177123.0,clean,automatic,fwd,compact,mini-van,blue
1415,0,6.0,normal,good,4 cylinders,gas,75210.0,clean,automatic,fwd,full-size,van,white
1416,17395,9.0,normal,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown
1417,36395,3.0,normal,like new,8 cylinders,gas,36482.0,clean,automatic,4wd,full-size,truck,black
1418,34950,4.0,normal,excellent,8 cylinders,gas,37296.0,clean,automatic,4wd,full-size,truck,black
1419,15831,3.0,normal,like new,4 cylinders,gas,45077.0,clean,automatic,fwd,full-size,sedan,silver
1420,15499,5.0,normal,excellent,8 cylinders,gas,122000.0,clean,automatic,rwd,full-size,van,yellow
1421,21490,1.0,normal,like new,6 cylinders,gas,40718.0,clean,automatic,fwd,full-size,sedan,blue
1422,24018,1.0,normal,like new,6 cylinders,gas,25231.0,clean,automatic,rwd,mid-size,coupe,white
1423,21900,8.0,normal,excellent,6 cylinders,diesel,65795.0,clean,automatic,rwd,full-size,truck,white
1424,10900,8.0,normal,excellent,4 cylinders,gas,70930.0,clean,automatic,fwd,full-size,SUV,black
1425,17699,0.0,normal,like new,4 cylinders,gas,19515.0,clean,automatic,fwd,full-size,sedan,grey
1426,7900,8.0,normal,excellent,4 cylinders,gas,76311.0,clean,automatic,fwd,full-size,coupe,white
1427,1200,9.0,normal,good,4 cylinders,gas,98000.0,clean,automatic,fwd,mid-size,hatchback,grey
1428,19900,2.0,normal,like new,6 cylinders,gas,15000.0,rebuilt,automatic,rwd,full-size,truck,grey
1429,26500,73.0,normal,excellent,8 cylinders,gas,8000.0,clean,automatic,rwd,full-size,sedan,orange
1430,8450,13.0,normal,excellent,8 cylinders,gas,189200.0,clean,automatic,rwd,full-size,truck,white
1431,30950,6.0,normal,excellent,8 cylinders,gas,118200.0,clean,automatic,4wd,full-size,truck,silver
1432,7850,14.0,normal,excellent,6 cylinders,gas,103800.0,clean,automatic,rwd,mid-size,SUV,silver
1433,19900,12.0,normal,excellent,8 cylinders,diesel,160658.0,clean,automatic,4wd,full-size,truck,grey
1434,27950,5.0,normal,like new,8 cylinders,gas,101987.0,clean,automatic,4wd,full-size,pickup,black
1435,12900,8.0,normal,excellent,4 cylinders,gas,49900.0,clean,automatic,fwd,mid-size,convertible,grey
1436,3195,14.0,luxury,excellent,8 cylinders,gas,237495.0,clean,automatic,rwd,full-size,sedan,silver
1437,4650,13.0,normal,good,6 cylinders,gas,195624.0,clean,automatic,fwd,full-size,SUV,green
1438,4700,9.0,normal,good,4 cylinders,gas,217000.0,clean,automatic,4wd,compact,wagon,silver
1439,20999,2.0,normal,excellent,4 cylinders,gas,17355.0,clean,automatic,rwd,full-size,SUV,custom
1440,34999,3.0,luxury,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black
1441,29999,5.0,normal,excellent,8 cylinders,gas,86085.0,clean,automatic,4wd,full-size,truck,custom
1442,15500,7.0,normal,excellent,6 cylinders,gas,115000.0,clean,automatic,4wd,full-size,SUV,silver
1443,37999,2.0,normal,excellent,6 cylinders,gas,24313.0,clean,automatic,4wd,full-size,truck,silver
1444,21999,7.0,normal,excellent,8 cylinders,gas,62014.0,clean,automatic,rwd,full-size,truck,silver
1445,1,8.0,normal,excellent,4 cylinders,gas,109091.0,clean,automatic,fwd,mid-size,coupe,blue
1446,17999,5.0,normal,excellent,4 cylinders,gas,62009.0,clean,manual,rwd,mid-size,coupe,silver
1447,1,12.0,normal,excellent,4 cylinders,gas,103556.0,clean,automatic,fwd,mid-size,coupe,blue
1448,21495,6.0,normal,like new,8 cylinders,gas,84991.0,clean,automatic,rwd,full-size,pickup,silver
1449,1,12.0,normal,excellent,6 cylinders,gas,80252.0,clean,automatic,rwd,full-size,sedan,custom
1450,1,11.0,normal,excellent,4 cylinders,gas,135202.0,clean,automatic,fwd,mid-size,coupe,custom
1451,36950,5.0,normal,excellent,8 cylinders,diesel,100321.0,clean,automatic,4wd,full-size,pickup,grey
1452,1,5.0,normal,excellent,4 cylinders,gas,97151.0,clean,automatic,fwd,mid-size,coupe,silver
1453,9995,15.0,normal,excellent,8 cylinders,gas,188653.0,clean,automatic,rwd,full-size,pickup,grey
1454,1,14.0,normal,excellent,4 cylinders,gas,105850.0,clean,automatic,fwd,mid-size,SUV,red
1455,1,13.0,normal,excellent,4 cylinders,gas,63779.0,clean,automatic,fwd,mid-size,coupe,custom
1456,5000,15.0,luxury,excellent,8 cylinders,gas,127300.0,clean,automatic,rwd,mid-size,sedan,black
1457,3800,12.0,normal,good,6 cylinders,gas,142000.0,clean,automatic,fwd,full-size,mini-van,blue
1458,1,14.0,normal,excellent,6 cylinders,gas,97496.0,clean,automatic,rwd,full-size,SUV,grey
1459,1,10.0,normal,excellent,4 cylinders,gas,97496.0,clean,automatic,fwd,mid-size,coupe,red
1460,1,16.0,luxury,excellent,6 cylinders,gas,157489.0,clean,automatic,fwd,mid-size,coupe,black
1461,13990,8.0,normal,excellent,8 cylinders,gas,172041.0,clean,automatic,4wd,full-size,truck,green
1462,33900,5.0,normal,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
1463,13900,6.0,luxury,excellent,4 cylinders,gas,102473.0,clean,automatic,fwd,full-size,sedan,black
1464,39995,14.0,luxury,like new,12 cylinders,gas,39648.0,clean,automatic,rwd,full-size,convertible,silver
1465,16995,27.0,normal,like new,6 cylinders,gas,31222.0,clean,manual,rwd,compact,convertible,red
1466,12900,13.0,luxury,excellent,8 cylinders,gas,100194.0,clean,automatic,4wd,full-size,sedan,silver
1467,39995,14.0,luxury,like new,12 cylinders,gas,39648.0,clean,automatic,rwd,full-size,convertible,silver
1468,12900,12.0,luxury,excellent,8 cylinders,gas,143684.0,clean,automatic,rwd,full-size,SUV,blue
1469,11799,13.0,luxury,excellent,8 cylinders,gas,117816.0,clean,automatic,4wd,full-size,SUV,white
1470,4900,15.0,normal,excellent,4 cylinders,gas,126626.0,clean,automatic,fwd,full-size,sedan,silver
1471,13900,8.0,normal,excellent,8 cylinders,gas,114484.0,clean,automatic,rwd,full-size,SUV,black
1472,8900,9.0,normal,excellent,6 cylinders,gas,102100.0,clean,automatic,fwd,full-size,SUV,red
1473,3500,15.0,normal,good,6 cylinders,gas,179000.0,clean,automatic,fwd,mid-size,sedan,green
1474,6900,15.0,normal,excellent,6 cylinders,gas,117853.0,clean,automatic,fwd,full-size,SUV,red
1475,4350,19.0,normal,like new,4 cylinders,gas,150000.0,clean,automatic,fwd,mid-size,sedan,custom
1476,12990,8.0,normal,excellent,6 cylinders,gas,62000.0,clean,automatic,rwd,full-size,coupe,grey
1477,5200,16.0,normal,excellent,8 cylinders,gas,191000.0,clean,automatic,4wd,full-size,pickup,white
1478,6500,23.0,normal,excellent,8 cylinders,gas,75000.0,clean,automatic,rwd,full-size,other,white
1479,3800,16.0,normal,excellent,6 cylinders,gas,161000.0,clean,automatic,rwd,full-size,pickup,green
1480,3000,16.0,normal,good,6 cylinders,gas,227000.0,clean,automatic,4wd,full-size,SUV,red
1481,85,13.0,normal,good,8 cylinders,gas,142498.0,clean,automatic,rwd,full-size,SUV,black
1482,5000,17.0,normal,good,8 cylinders,diesel,300000.0,clean,automatic,fwd,full-size,truck,blue
1483,12800,5.0,normal,excellent,4 cylinders,gas,34000.0,lien,automatic,fwd,compact,hatchback,red
1484,0,6.0,luxury,excellent,6 cylinders,gas,105295.0,clean,automatic,rwd,mid-size,sedan,white
1485,5200,23.0,normal,good,8 cylinders,gas,127000.0,clean,automatic,4wd,full-size,SUV,white
1486,20990,7.0,luxury,excellent,8 cylinders,gas,106642.0,clean,automatic,rwd,full-size,sedan,white
1487,34990,3.0,luxury,excellent,4 cylinders,gas,54086.0,clean,automatic,rwd,compact,coupe,blue
1488,15990,6.0,normal,excellent,8 cylinders,gas,102624.0,clean,automatic,rwd,full-size,SUV,black
1489,19900,6.0,luxury,excellent,8 cylinders,gas,102500.0,clean,automatic,rwd,full-size,SUV,black
1490,17990,3.0,normal,excellent,4 cylinders,gas,24570.0,clean,automatic,fwd,full-size,sedan,blue
1491,14500,8.0,normal,excellent,6 cylinders,gas,99521.0,clean,automatic,fwd,full-size,mini-van,grey
1492,13990,3.0,normal,excellent,4 cylinders,gas,47211.0,clean,automatic,fwd,full-size,SUV,blue
1493,0,7.0,normal,good,4 cylinders,gas,86100.0,clean,automatic,fwd,compact,SUV,green
1494,0,7.0,normal,good,4 cylinders,gas,141700.0,clean,automatic,fwd,mid-size,SUV,red
1495,11900,4.0,normal,excellent,4 cylinders,gas,88856.0,clean,automatic,rwd,mid-size,sedan,white
1496,5775,5.0,normal,good,4 cylinders,gas,103694.0,rebuilt,automatic,fwd,mid-size,sedan,silver
1497,85,10.0,normal,good,4 cylinders,gas,122792.0,clean,automatic,rwd,full-size,SUV,green
1498,85,9.0,normal,good,4 cylinders,gas,133470.0,clean,automatic,fwd,full-size,hatchback,silver
1499,2000,16.0,normal,good,6 cylinders,gas,210000.0,clean,automatic,fwd,mid-size,SUV,white
1500,2000,15.0,normal,fair,6 cylinders,gas,198017.0,clean,automatic,4wd,full-size,SUV,black
1501,75000,2.0,normal,excellent,8 cylinders,gas,16016.0,clean,automatic,rwd,compact,coupe,blue
1502,3000,15.0,normal,good,6 cylinders,gas,155000.0,clean,automatic,rwd,mid-size,SUV,white
1503,9800,8.0,normal,excellent,4 cylinders,gas,97000.0,clean,manual,fwd,compact,hatchback,blue
1504,11995,9.0,normal,excellent,6 cylinders,gas,123401.0,clean,automatic,4wd,mid-size,SUV,white
1505,1850,16.0,normal,fair,4 cylinders,gas,280000.0,clean,automatic,fwd,full-size,SUV,orange
1506,23500,15.0,luxury,excellent,8 cylinders,gas,58500.0,clean,automatic,fwd,full-size,convertible,black
1507,15999,4.0,normal,excellent,4 cylinders,gas,75693.0,clean,automatic,rwd,mid-size,pickup,white
1508,22990,7.0,luxury,excellent,8 cylinders,gas,106642.0,clean,automatic,rwd,full-size,sedan,white
1509,3000,15.0,normal,good,8 cylinders,gas,135471.0,clean,automatic,4wd,mid-size,truck,green
1510,0,16.0,normal,excellent,6 cylinders,gas,173737.0,clean,automatic,rwd,mid-size,pickup,red
1511,22990,6.0,normal,like new,6 cylinders,gas,20000.0,rebuilt,automatic,fwd,full-size,mini-van,brown
1512,32500,50.0,normal,excellent,8 cylinders,gas,1000.0,clean,manual,rwd,full-size,pickup,red
1513,15490,3.0,normal,excellent,6 cylinders,gas,11700.0,rebuilt,automatic,fwd,full-size,mini-van,white
1514,15490,3.0,normal,excellent,6 cylinders,gas,11700.0,rebuilt,automatic,fwd,full-size,mini-van,white
1515,2900,22.0,normal,good,8 cylinders,gas,192500.0,clean,automatic,rwd,full-size,SUV,silver
1516,20990,5.0,luxury,excellent,4 cylinders,gas,43205.0,clean,automatic,fwd,full-size,sedan,grey
1517,9995,15.0,normal,excellent,8 cylinders,gas,188653.0,clean,automatic,rwd,full-size,pickup,grey
1518,5500,14.0,normal,excellent,4 cylinders,gas,162485.0,clean,automatic,fwd,compact,sedan,brown
1519,1950,23.0,normal,excellent,6 cylinders,gas,99856.0,clean,automatic,rwd,mid-size,convertible,grey
1520,11000,12.0,normal,excellent,8 cylinders,gas,163000.0,clean,automatic,rwd,full-size,truck,white
1521,29500,6.0,normal,excellent,8 cylinders,gas,48001.0,clean,manual,rwd,mid-size,coupe,orange
1522,24950,3.0,luxury,like new,4 cylinders,gas,30000.0,clean,automatic,rwd,full-size,sedan,black
1523,13900,8.0,normal,excellent,6 cylinders,gas,126000.0,clean,automatic,4wd,full-size,SUV,grey
1524,19995,7.0,normal,good,6 cylinders,gas,218927.0,clean,automatic,4wd,full-size,truck,black
1525,9995,17.0,normal,good,8 cylinders,gas,161527.0,clean,automatic,rwd,mid-size,coupe,white
1526,21800,5.0,normal,excellent,6 cylinders,diesel,175137.0,clean,automatic,4wd,full-size,truck,black
1527,38990,2.0,normal,like new,8 cylinders,gas,52985.0,clean,automatic,4wd,full-size,truck,black
1528,8880,11.0,normal,excellent,4 cylinders,gas,92005.0,clean,automatic,fwd,mid-size,sedan,grey
1529,15800,10.0,normal,excellent,6 cylinders,gas,130212.0,clean,automatic,4wd,mid-size,SUV,black
